url_path,views_total,views_unique
/weaveworks/weave-gitops,383,243
/weaveworks/weave-gitops/releases,75,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server,48,18
/weaveworks/weave-gitops/issues,46,16
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,43,38
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,34,15
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,31,27
/weaveworks/weave-gitops/pulls,28,8
/weaveworks/weave-gitops/commits/main,28,7
/weaveworks/weave-gitops/releases/tag/v0.39.1-rc.1,25,14
