time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-15 00:00:00+00:00,251,69,84,35
2022-10-16 00:00:00+00:00,253,67,65,29
2022-10-17 00:00:00+00:00,495,88,605,76
2022-10-18 00:00:00+00:00,595,97,512,95
2022-10-19 00:00:00+00:00,319,85,347,78
2022-10-20 00:00:00+00:00,396,99,364,64
2022-10-21 00:00:00+00:00,287,68,178,59
2022-10-22 00:00:00+00:00,182,57,62,18
2022-10-23 00:00:00+00:00,167,40,87,27
2022-10-24 00:00:00+00:00,501,87,590,91
2022-10-25 00:00:00+00:00,407,93,332,64
2022-10-26 00:00:00+00:00,431,99,490,77
2022-10-27 00:00:00+00:00,549,100,534,81
2022-10-28 00:00:00+00:00,338,79,372,70
