time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-26 00:00:00+00:00,147,53,34,14
2025-07-27 00:00:00+00:00,218,74,29,15
2025-07-28 00:00:00+00:00,308,149,74,38
2025-07-29 00:00:00+00:00,394,180,153,56
2025-07-30 00:00:00+00:00,540,121,128,49
2025-07-31 00:00:00+00:00,726,216,99,38
2025-08-01 00:00:00+00:00,329,176,80,28
2025-08-02 00:00:00+00:00,160,63,32,18
2025-08-03 00:00:00+00:00,364,61,31,11
2025-08-04 00:00:00+00:00,953,198,81,32
2025-08-05 00:00:00+00:00,871,139,139,48
2025-08-06 00:00:00+00:00,783,160,131,44
2025-08-07 00:00:00+00:00,856,173,75,41
2025-08-08 00:00:00+00:00,702,110,84,30
