time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-28 00:00:00+00:00,416,69,331,31
2021-09-29 00:00:00+00:00,593,73,530,34
2021-09-30 00:00:00+00:00,374,77,390,26
2021-10-01 00:00:00+00:00,320,49,402,33
2021-10-02 00:00:00+00:00,31,18,7,6
2021-10-03 00:00:00+00:00,52,5,17,6
2021-10-04 00:00:00+00:00,231,11,384,35
2021-10-05 00:00:00+00:00,317,12,508,33
2021-10-06 00:00:00+00:00,195,15,285,27
2021-10-07 00:00:00+00:00,365,14,692,27
2021-10-08 00:00:00+00:00,345,16,710,38
2021-10-09 00:00:00+00:00,12,7,25,10
2021-10-10 00:00:00+00:00,11,5,41,13
2021-10-11 00:00:00+00:00,39,4,82,24
