time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,350,155,106,44
2025-07-22 00:00:00+00:00,380,159,159,58
2025-07-23 00:00:00+00:00,377,179,74,42
2025-07-24 00:00:00+00:00,370,189,87,40
2025-07-25 00:00:00+00:00,264,124,128,54
2025-07-26 00:00:00+00:00,147,53,34,14
2025-07-27 00:00:00+00:00,218,74,29,15
2025-07-28 00:00:00+00:00,308,149,74,38
2025-07-29 00:00:00+00:00,394,180,153,56
2025-07-30 00:00:00+00:00,540,121,128,49
2025-07-31 00:00:00+00:00,726,216,99,38
2025-08-01 00:00:00+00:00,329,176,80,28
2025-08-02 00:00:00+00:00,160,63,32,18
2025-08-03 00:00:00+00:00,241,55,28,9
