time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-10 00:00:00+00:00,353,66,297,65
2022-10-11 00:00:00+00:00,761,85,796,99
2022-10-12 00:00:00+00:00,951,100,800,83
2022-10-13 00:00:00+00:00,528,94,576,79
2022-10-14 00:00:00+00:00,286,74,310,66
2022-10-15 00:00:00+00:00,251,69,84,35
2022-10-16 00:00:00+00:00,253,67,65,29
2022-10-17 00:00:00+00:00,495,88,605,76
2022-10-18 00:00:00+00:00,595,97,512,95
2022-10-19 00:00:00+00:00,319,85,347,78
2022-10-20 00:00:00+00:00,396,99,364,64
2022-10-21 00:00:00+00:00,287,68,178,59
2022-10-22 00:00:00+00:00,182,57,62,18
2022-10-23 00:00:00+00:00,153,37,82,24
