url_path,views_total,views_unique
/weaveworks/weave-gitops,1180,440
/weaveworks/weave-gitops/pulls,515,39
/weaveworks/weave-gitops/issues,381,47
/weaveworks/weave-gitops/tree/main/charts/gitops-server,118,42
/weaveworks/weave-gitops/pull/2459,96,22
/weaveworks/weave-gitops/search,78,8
/weaveworks/weave-gitops/releases,61,23
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,60,12
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,53,28
/weaveworks/weave-gitops/pull/2476,51,8
