time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-22 00:00:00+00:00,256,120,36,22
2026-06-23 00:00:00+00:00,527,145,32,14
2026-06-24 00:00:00+00:00,450,175,81,27
2026-06-25 00:00:00+00:00,322,125,46,30
2026-06-26 00:00:00+00:00,342,146,43,20
2026-06-27 00:00:00+00:00,272,135,16,13
2026-06-28 00:00:00+00:00,359,124,20,10
2026-06-29 00:00:00+00:00,337,144,56,38
2026-06-30 00:00:00+00:00,331,146,58,47
2026-07-01 00:00:00+00:00,338,144,31,27
2026-07-02 00:00:00+00:00,286,145,38,33
2026-07-03 00:00:00+00:00,277,142,45,28
2026-07-04 00:00:00+00:00,236,107,40,24
2026-07-05 00:00:00+00:00,237,118,60,52
