time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-11 00:00:00+00:00,1949,65,458,68
2022-07-12 00:00:00+00:00,2270,85,394,64
2022-07-13 00:00:00+00:00,2227,89,702,69
2022-07-14 00:00:00+00:00,2295,66,688,64
2022-07-15 00:00:00+00:00,1993,46,468,59
2022-07-16 00:00:00+00:00,1555,46,53,16
2022-07-17 00:00:00+00:00,1603,40,36,24
2022-07-18 00:00:00+00:00,2227,48,951,74
2022-07-19 00:00:00+00:00,2438,84,852,89
2022-07-20 00:00:00+00:00,2270,86,709,85
2022-07-21 00:00:00+00:00,2128,77,410,69
2022-07-22 00:00:00+00:00,1841,60,301,59
2022-07-23 00:00:00+00:00,1532,52,131,30
2022-07-24 00:00:00+00:00,1432,56,307,26
