url_path,views_total,views_unique
/weaveworks/weave-gitops,177,117
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,23,22
/weaveworks/weave-gitops/releases,22,14
/weaveworks/weave-gitops/pulls,16,8
/weaveworks/weave-gitops/actions,14,14
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,13,11
/weaveworks/weave-gitops/releases/tag/v0.39.1-rc.1,13,8
/weaveworks/weave-gitops/issues,8,5
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,7,7
/weaveworks/weave-gitops/discussions,6,3
