time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-22 00:00:00+00:00,464,79,404,27
2021-09-23 00:00:00+00:00,503,78,581,30
2021-09-24 00:00:00+00:00,329,65,251,32
2021-09-25 00:00:00+00:00,139,62,44,8
2021-09-26 00:00:00+00:00,95,40,10,6
2021-09-27 00:00:00+00:00,280,45,332,32
2021-09-28 00:00:00+00:00,416,69,331,31
2021-09-29 00:00:00+00:00,593,73,530,34
2021-09-30 00:00:00+00:00,374,77,390,26
2021-10-01 00:00:00+00:00,320,49,402,33
2021-10-02 00:00:00+00:00,31,18,7,6
2021-10-03 00:00:00+00:00,52,5,17,6
2021-10-04 00:00:00+00:00,231,11,384,35
2021-10-05 00:00:00+00:00,227,9,415,32
